Open,High,Low,Close,Volume,Predictions,Confidence,ATR,AHMA,Leavitt_Projection,Leavitt_Convolution,LC_Slope,LC_Intercept,LC_Acceleration,Convolution_Probability,Baseline_Bullish,Baseline_Bearish,Baseline_Valid,ML_Trade_Direction,ML_Signal_Quality,ML_Confirmed,LC_Acceleration_Shift,LC_Slope_Shift,LC_Acceleration_STD,LC_Slope_STD,Threshold,Confirm_Threshold,Trend,Trend_Within_Threshold,Confirmed_Trend,Confirmed_Trend_Within_Threshold,News_Conflict,Prevailing_Trend,Baseline_Aligned,Trend_Agreement,LC_Prev,LP_Prev,Entry_Trigger,Entry_Confirmed,LP_Slope,Trend_Bull,Trend_Bear,Expansion_Bull,Expansion_Bear,Momentum_Divergence_Bull,Momentum_Divergence_Bear,Classic_Divergence_Bull,Classic_Divergence_Bear,RHD_Bull,RHD_Bear,Day_Of_Week,Month,Year,Cluster_ID
1.12262,1.13174,1.12262,1.12916,23056,2,0.9923061019522031,0.0064149890046302,1.123775570943417,1.1209994938095649,1.1175596273991906,-0.0013085195216993,1.1195224066817395,0.0035359047491316,-0.1870856174007334,0,0,0,Buy,Strong,1,0.0005830309116332,-0.0048444242708309,0.0019596089809297,0.0038516765569479,0.0003919217961859,0.0011555029670843,1.0,0,0.0,0,0,Flat,Flat,Flat,1.11886814692089,1.123083135982813,Flat,Flat,-0.0020836421732481,0,0,0,0,0,0,0,1,Strong,Weak,2,6,2019,7
1.12916,1.13778,1.12831,1.13688,22908,2,0.9835443917083498,0.0068223238040128,1.1280925735815637,1.1219427497057175,1.1208680735556027,0.0033084461564121,1.1159054043209844,0.0046169656781114,0.93547015015021,0,0,0,Buy,Strong,1,0.0035359047491316,-0.0013085195216993,0.0026541642062764,0.0034666956744337,0.0005308328412552,0.0010400087023301,1.0,0,1.0,0,0,Bullish,Flat,Flat,1.1175596273991906,1.1209994938095649,Flat,Flat,0.0009432558961526,1,0,1,0,0,0,0,0,Strong,Strong,3,6,2019,3
1.13688,1.14041,1.13672,1.13988,14734,1,0.5876142911294889,0.0064046806301444,1.1330105642264172,1.1258504743814526,1.1277818865374658,0.0069138129818631,1.1174111670646711,0.0036053668254509,1.5210775997150674,0,1,1,Flat,Weak,0,0.0046169656781114,0.0033084461564121,0.0028598316289673,0.0042016617745586,0.0005719663257934,0.0012604985323675,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.1208680735556027,1.1219427497057175,Bullish,Flat,0.003907724675735,1,0,1,0,0,0,0,0,Strong,Strong,6,6,2019,3
1.13988,1.14122,1.13442,1.13672,24429,0,0.861211162221431,0.0064573898794585,1.135924172230368,1.1310128907418635,1.135338845979157,0.0075569594416911,1.1240034068166205,0.0006431464598279,0.3723371997289197,0,1,1,Sell,Strong,1,0.0036053668254509,0.0069138129818631,0.0026123222365344,0.0051134951681641,0.0005224644473068,0.0015340485504492,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.1277818865374658,1.1258504743814526,Flat,Flat,0.0051624163604109,1,0,1,0,0,0,0,0,Strong,Strong,0,6,2019,3
1.13672,1.13914,1.13476,1.13686,18436,1,0.8805950546658492,0.0061804045621974,1.1375564791101018,1.1363354814576885,1.1415512892699036,0.0062124432907466,1.1322326243337837,-0.0013445161509444,-0.8451305425626469,0,0,0,Flat,Strong,0,0.0006431464598279,0.0075569594416911,0.0024350071967143,0.0055312068054786,0.0004870014393428,0.0016593620416436,-1.0,0,0.0,0,0,Flat,Flat,Flat,1.135338845979157,1.1310128907418635,Flat,Flat,0.0053225907158249,0,0,1,0,0,0,0,0,Strong,Strong,1,6,2019,3
1.13686,1.13815,1.13479,1.13694,16530,1,0.8461231541147569,0.005804350620571,1.1383877224916994,1.1406052842124246,1.1455769456078857,0.0040256563379821,1.1395384611009125,-0.0021867869527645,-1.1854594399740797,0,0,0,Flat,Strong,0,-0.0013445161509444,0.0062124432907466,0.0024664902528559,0.0053955239304522,0.0004932980505711,0.0016186571791356,-1.0,0,0.0,0,0,Flat,Flat,Flat,1.1415512892699036,1.1363354814576885,Flat,Flat,0.004269802754736,0,0,0,0,0,0,0,0,Strong,Strong,2,6,2019,3
1.13694,1.13935,1.13508,1.13721,15968,1,0.8473055469501289,0.0055997705378282,1.138800428719597,1.1434216212171358,1.14720693538853,0.0016299897806444,1.1447619507175637,-0.0023956665573376,-0.6162388900013039,0,0,0,Flat,Strong,0,-0.0021867869527645,0.0040256563379821,0.002640730528923,0.0048949118394697,0.0005281461057846,0.0014684735518409,-1.0,0,0.0,0,0,Flat,Flat,Flat,1.1455769456078857,1.1406052842124246,Flat,Flat,0.0028163370047111,0,0,0,0,0,0,0,0,Strong,Strong,3,6,2019,3
1.13721,1.13721,1.12812,1.12856,18780,0,0.9912093105111036,0.0060651344661178,1.1363302570134537,1.143248654936188,1.1450685575123458,-0.0021383778761843,1.1482761243266224,-0.0037683676568287,0.7715173868641423,0,0,0,Sell,Strong,1,-0.0023956665573376,0.0016299897806444,0.0030186668716034,0.0043644797628509,0.0006037333743206,0.0013093439288552,-1.0,0,-1.0,0,0,Bearish,Flat,Flat,1.14720693538853,1.1434216212171358,Flat,Flat,-0.0001729662809477,0,1,0,1,0,0,0,0,Strong,Strong,6,6,2019,3
1.12856,1.13214,1.12752,1.1286,15567,1,0.7778976097276104,0.0058724498706354,1.1336104358344452,1.140451116220185,1.139403292460885,-0.0056652650514608,1.1479011900380762,-0.0035268871752764,1.681579740686569,1,0,1,Flat,Moderate,0,-0.0037683676568287,-0.0021383778761843,0.0032811001287508,0.0045392305437178,0.0006562200257501,0.0013617691631153,-1.0,0,-1.0,0,0,Bearish,Bearish,Bearish,1.1450685575123458,1.143248654936188,Bearish,Flat,-0.002797538716003,0,1,0,1,0,0,0,0,Strong,Strong,0,7,2019,3
1.1286,1.13123,1.12689,1.1277,14593,1,0.6540470299357577,0.0056681232212173,1.131176227702274,1.1361146248635396,1.132804101933989,-0.006599190526896,1.142702887724333,-0.0009339254754352,1.2731084220512892,1,0,1,Flat,Weak,0,-0.0035268871752764,-0.0056652650514608,0.002988713559754,0.0053351093811558,0.0005977427119508,0.0016005328143467,-1.0,0,-1.0,0,0,Bearish,Bearish,Bearish,1.139403292460885,1.140451116220185,Flat,Flat,-0.0043364913566452,0,1,0,1,0,0,0,0,Strong,Strong,1,7,2019,3
1.1277,1.12952,1.12733,1.12847,5731,1,0.7813397788374646,0.0052043734583884,1.1296327800329036,1.131794519507815,1.1274634901514764,-0.0053406117825125,1.1354744078252452,0.0012585787443835,0.5287921638868651,0,0,0,Flat,Moderate,0,-0.0009339254754352,-0.006599190526896,0.0024115672098343,0.005769225804724,0.0004823134419668,0.0017307677414172,1.0,0,0.0,0,0,Flat,Flat,Flat,1.132804101933989,1.1361146248635396,Flat,Flat,-0.0043201053557246,0,0,0,1,0,0,0,0,Strong,Strong,2,7,2019,3
1.12847,1.12878,1.12076,1.12255,15161,0,0.951985366236656,0.0055797903306032,1.1269436379741005,1.1276536087298266,1.123393234900014,-0.0040702552514624,1.1294986177772075,0.0012703565310501,0.1642928544485518,0,0,0,Sell,Strong,1,0.0012585787443835,-0.0053406117825125,0.0019379970027399,0.0054512745036742,0.0003875994005479,0.0016353823511022,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1274634901514764,1.131794519507815,Flat,Flat,-0.0041409107779883,0,0,0,0,0,0,0,0,Strong,Strong,3,7,2019,3
1.12255,1.12344,1.12071,1.12144,9091,1,0.7976149730910536,0.0051998182865228,1.1242775263605105,1.1237236057569202,1.1196529975806255,-0.0037402373193884,1.125263353559708,0.0003300179320739,-0.0366010712207522,0,0,0,Flat,Moderate,0,0.0012703565310501,-0.0040702552514624,0.0019028505737934,0.00460182696731,0.0003805701147586,0.001380548090193,1.0,1,0.0,0,0,Flat,Flat,Flat,1.123393234900014,1.1276536087298266,Flat,Flat,-0.0039300029729063,0,0,0,0,0,0,0,0,Strong,Strong,6,7,2019,3
1.12144,1.12188,1.11935,1.12078,9269,1,0.8563414394697417,0.0048438425149864,1.1221052744834283,1.120297471763274,1.116535425116787,-0.0031175724638385,1.1212117838125448,0.0006226648555498,-0.3702529729980301,0,0,0,Flat,Strong,0,0.0003300179320739,-0.0037402373193884,0.0020017279108824,0.0035061574051189,0.0004003455821764,0.0010518472215356,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1196529975806255,1.1237236057569202,Flat,Flat,-0.0034261339936461,0,0,0,0,0,0,0,0,Strong,Strong,0,7,2019,3
1.12078,1.12643,1.1202,1.12505,16374,2,0.9878936893232844,0.0050286635129882,1.1219312135268955,1.1183355687633232,1.115397511767575,-0.0011379133492119,1.117104381791393,0.0019796591146266,-0.3146127730119189,0,0,0,Buy,Strong,1,0.0006226648555498,-0.0031175724638385,0.002176636398045,0.0025437880079507,0.000435327279609,0.0007631364023852,1.0,0,0.0,0,0,Flat,Flat,Flat,1.116535425116787,1.120297471763274,Flat,Flat,-0.0019619029999509,0,0,0,0,0,0,0,0,Strong,Strong,1,7,2019,3
1.12505,1.12858,1.12454,1.12537,16576,1,0.8211369783507207,0.0048968417112564,1.1225096881371786,1.1181282460179789,1.116751203102897,0.001353691335322,1.114720666099914,0.002491604684534,0.5723009552114129,0,0,0,Flat,Strong,0,0.0019796591146266,-0.0011379133492119,0.0022727971771317,0.002476918041025,0.0004545594354263,0.0007430754123075,1.0,0,1.0,0,0,Bullish,Flat,Flat,1.115397511767575,1.1183355687633232,Flat,Flat,-0.0002073227453442,0,0,0,0,1,0,0,0,Strong,Strong,2,7,2019,3
1.12537,1.1275,1.12382,1.12706,12671,1,0.492640813810402,0.0047345961497555,1.123716641374925,1.1190601339610682,1.1192325481118683,0.0024813450089713,1.1155105305984114,0.0011276536736493,0.924349200134264,0,1,1,Flat,Weak,0,0.002491604684534,0.001353691335322,0.0018039204142738,0.0031535712120087,0.0003607840828547,0.0009460713636026,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.116751203102897,1.1181282460179789,Bullish,Flat,0.0009318879430892,1,0,1,0,0,0,0,0,Strong,Strong,3,7,2019,7
1.12706,1.12839,1.12532,1.12578,9183,1,0.8689112655520665,0.0045126499964548,1.124462077856942,1.1205434051724568,1.121659087538312,0.0024265394264437,1.1180192783986465,-5.480558252757284e-05,0.643960355759874,0,1,1,Flat,Strong,0,0.0011276536736493,0.0024813450089713,0.0010424227413695,0.003401019419873,0.0002084845482739,0.0010203058259619,1.0,1,1.0,0,0,Flat,Bullish,Flat,1.1192325481118683,1.1190601339610682,Flat,Flat,0.0014832712113885,1,0,1,0,0,0,0,0,Strong,Strong,6,7,2019,7
1.12578,1.12635,1.1202,1.12102,12021,0,0.9843280057400556,0.0047309633302608,1.1234978362587011,1.1216167019090333,1.1229633149621507,0.0013042274238386,1.1210069738263928,-0.0011223120026051,0.2145569501275723,0,1,1,Sell,Strong,1,-5.480558252757284e-05,0.0024265394264437,0.0010848581813774,0.0030600475326918,0.0002169716362754,0.0009180142598075,-1.0,0,0.0,0,0,Flat,Bullish,Flat,1.121659087538312,1.1205434051724568,Flat,Flat,0.0010732967365765,1,0,1,0,0,0,1,0,Weak,Strong,0,7,2019,7
1.12102,1.12336,1.11998,1.12242,9253,1,0.4955110789102901,0.004550834886226,1.1227334309503227,1.1225185198965428,1.123534657050097,0.0005713420879462,1.1226776439181776,-0.0007328853358923,0.0184258647031063,0,0,0,Flat,Weak,0,-0.0011223120026051,0.0013042274238386,0.0011950637162339,0.0026400867562137,0.0002390127432467,0.0007920260268641,-1.0,0,0.0,1,0,Flat,Flat,Flat,1.1229633149621507,1.1216167019090333,Flat,Flat,0.0009018179875095,0,0,0,0,0,0,1,0,Weak,Strong,1,7,2019,7
1.12242,1.12804,1.12052,1.1277,17359,2,0.9875014552867176,0.0049467235680625,1.1238177707060115,1.1236555301254951,1.1246357455268188,0.0011010884767217,1.1229841128117362,0.0005297463887754,-0.1649352465813482,0,0,0,Buy,Strong,1,-0.0007328853358923,0.0005713420879462,0.0011728324977331,0.0022899079337949,0.0002345664995466,0.0006869723801384,1.0,0,1.0,0,0,Bullish,Flat,Flat,1.123534657050097,1.1225185198965428,Flat,Flat,0.0011370102289522,0,0,0,0,0,0,0,0,Strong,Strong,2,7,2019,7
1.1277,1.12821,1.12036,1.12206,16321,0,0.9607837689112348,0.0053338270923208,1.1234837965221298,1.1240899511075777,1.1249927649209068,0.000357019394088,1.1244572358297749,-0.0007440690826336,-0.2005987600455432,0,0,0,Sell,Strong,1,0.0005297463887754,0.0011010884767217,0.001252754869468,0.0017709788059838,0.0002505509738936,0.0005312936417951,-1.0,0,0.0,1,0,Flat,Flat,Flat,1.1246357455268188,1.1236555301254951,Flat,Flat,0.0004344209820825,0,0,0,0,0,0,1,0,Weak,Strong,3,7,2019,7
1.12206,1.12254,1.12063,1.12089,9204,1,0.6708173175261628,0.0048773168133447,1.12250166738703,1.123490270775927,1.123579991320098,-0.0014127736008089,1.1256991517213113,-0.0017697929948969,1.0435853088758285,0,0,0,Flat,Weak,0,-0.0007440690826336,0.000357019394088,0.001450946519848,0.0013702979700486,0.0002901893039696,0.0004110893910145,-1.0,0,-1.0,0,0,Bearish,Flat,Flat,1.1249927649209068,1.1240899511075777,Flat,Flat,-0.0005996803316508,0,1,0,1,0,0,0,0,Strong,Strong,6,7,2019,7
1.12089,1.12096,1.1146,1.11515,10182,0,0.9922064638370088,0.0050750079048987,1.119872153108687,1.121635699397439,1.1206177220501758,-0.002962269269922,1.125061125955059,-0.0015494956691131,1.7380033218781223,1,0,1,Sell,Strong,1,-0.0017697929948969,-0.0014127736008089,0.0013818905229456,0.0017673451505991,0.0002763781045891,0.0005302035451797,-1.0,0,-1.0,0,0,Bearish,Bearish,Bearish,1.123579991320098,1.123490270775927,Bearish,Bearish,-0.0018545713784878,0,1,0,1,0,0,0,0,Strong,Strong,0,7,2019,7
1.11515,1.11558,1.1127,1.11394,12158,1,0.7713390597332253,0.0047823401842456,1.1170842345551208,1.1188903976053588,1.1167389160890069,-0.0038788059611691,1.1225571250307604,-0.0009165366912471,0.8723760015987851,0,0,0,Flat,Moderate,0,-0.0015494956691131,-0.002962269269922,0.0009510922014148,0.0022701473978041,0.0001902184402829,0.0006810442193412,-1.0,0,-1.0,0,0,Bearish,Flat,Flat,1.1206177220501758,1.121635699397439,Flat,Flat,-0.0027453017920802,0,0,0,1,0,0,0,0,Strong,Strong,1,7,2019,7
1.11394,1.11877,1.11014,1.11474,25335,1,0.7633579181543623,0.0052953614930128,1.115208905159366,1.116132528480759,1.113383037577839,-0.0033558785111675,1.1184168553445906,0.0005229274500015,-0.6786922983895348,0,0,0,Flat,Moderate,0,-0.0009165366912471,-0.0038788059611691,0.0008287540964269,0.0023057415901367,0.0001657508192853,0.000691722477041,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1167389160890069,1.1188903976053588,Flat,Flat,-0.0027578691245997,0,0,0,1,0,0,0,0,Strong,Strong,2,7,2019,7
1.11474,1.11512,1.1112,1.1128,12091,1,0.52966150129779,0.0051119799606111,1.1135144397738377,1.113558313905615,1.1108616629641674,-0.0025213746136716,1.114643724884675,0.0008345038974959,-1.7378794880046688,0,0,0,Flat,Weak,0,0.0005229274500015,-0.0033558785111675,0.0009522186400718,0.0020569648333224,0.0001904437280143,0.0006170894499967,1.0,0,0.0,0,0,Flat,Flat,Flat,1.113383037577839,1.116132528480759,Flat,Flat,-0.0025742145751439,0,0,0,0,0,0,0,0,Strong,Strong,3,7,2019,7
1.1128,1.11508,1.1113,1.11452,8828,2,0.7538688159856859,0.0049343826325296,1.112859143775469,1.111310530460882,1.1088451262625414,-0.002016536701626,1.1118699313149805,0.0005048379120455,-2.0652303681756488,0,0,0,Buy,Moderate,0,0.0008345038974959,-0.0025213746136716,0.0009838680546109,0.001837832874526,0.0001967736109221,0.0005513498623578,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1108616629641674,1.113558313905615,Flat,Flat,-0.0022477834447331,0,0,0,0,0,0,0,0,Strong,Strong,6,7,2019,7
1.11452,1.11612,1.11321,1.11557,11922,1,0.6025629283854751,0.0046644649481923,1.1130312714785098,1.109792237635765,1.107787617730903,-0.0010575085316384,1.1093738805283606,0.0009590281699876,-1.3056368788549508,0,0,0,Flat,Weak,0,0.0005048379120455,-0.002016536701626,0.0010640174405491,0.0016736120868099,0.0002128034881098,0.0005020836260429,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1088451262625414,1.111310530460882,Flat,Flat,-0.0015182928251169,0,0,0,0,0,0,0,1,Strong,Weak,0,7,2019,7
1.11557,1.1162,1.10604,1.10766,29431,0,0.9856793490951516,0.0053972029551,1.1110788916998366,1.1085460597903491,1.1071184719584657,-0.0006691457724372,1.1081221906171217,0.0003883627592011,-0.8718485804806542,0,0,0,Sell,Strong,1,0.0009590281699876,-0.0010575085316384,0.0010532011969066,0.0013738782806596,0.0002106402393813,0.0004121634841978,1.0,0,0.0,0,0,Flat,Flat,Flat,1.107787617730903,1.109792237635765,Flat,Flat,-0.0012461778454158,0,0,0,0,0,0,0,0,Strong,Strong,1,7,2019,7
1.10766,1.10958,1.1027,1.1085,29981,1,0.8113964165114148,0.0055949092277534,1.1093175883911606,1.1074766060576278,1.106289336249777,-0.0008291357086886,1.10753303981281,-0.0001599899362514,-1.3087853279523478,0,0,0,Flat,Strong,0,0.0003883627592011,-0.0006691457724372,0.0010330587403482,0.0011665455172717,0.0002066117480696,0.0003499636551815,1.0,1,0.0,0,0,Flat,Flat,Flat,1.1071184719584657,1.1085460597903491,Flat,Flat,-0.0010694537327213,0,0,0,0,0,0,0,0,Strong,Strong,2,7,2019,7
1.1085,1.11164,1.10698,1.11084,29253,2,0.854083543687297,0.0054702546640529,1.1087998308922402,1.1070574602116867,1.106204775774558,-8.456047521887555e-05,1.1063316164873864,0.0007445752334698,-0.0717596518613027,0,0,0,Buy,Strong,1,-0.0001599899362514,-0.0008291357086886,0.0008602485518986,0.0013333373322956,0.0001720497103797,0.0004000011996887,1.0,0,0.0,1,0,Flat,Flat,Flat,1.106289336249777,1.1074766060576278,Flat,Flat,-0.000419145845941,0,0,0,0,0,0,0,0,Strong,Strong,3,8,2019,7
1.11084,1.12132,1.11045,1.1203,24695,2,0.997388448154744,0.0061902207088459,1.1116554584016476,1.1082458391594434,1.1083625349114012,0.0021577591368431,1.1051258962061363,0.002242319612062,3.236920176944119,0,1,1,Buy,Strong,1,0.0007445752334698,-8.456047521887555e-05,0.0008537091299994,0.0018357455291283,0.0001707418259998,0.0005507236587384,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.106204775774558,1.1070574602116867,Bullish,Bullish,0.0011883789477566,1,0,1,0,0,0,0,0,Strong,Strong,6,8,2019,7
1.1203,1.12496,1.11676,1.12018,23369,1,0.6928578302266825,0.0064581912809997,1.1147737917241656,1.1106530045847602,1.112247645691703,0.0038851107803017,1.1064199795212504,0.0017273516434586,4.545045958866827,0,1,1,Flat,Weak,0,0.002242319612062,0.0021577591368431,0.0007236540525904,0.0022763759315261,0.000144730810518,0.0006829127794578,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.1083625349114012,1.1082458391594434,Flat,Flat,0.0024071654253168,1,0,1,0,0,0,0,0,Strong,Strong,0,8,2019,7
1.12018,1.12418,1.11795,1.1199,28877,1,0.8454258566086797,0.0064277657768664,1.1171519227761082,1.1137366367314845,1.116369291063937,0.0041216453722336,1.110186823005586,0.0002365345919319,4.120028522648759,0,1,1,Flat,Strong,0,0.0017273516434586,0.0038851107803017,0.0007463998102223,0.0024604766117749,0.0001492799620444,0.0007381429835324,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.112247645691703,1.1106530045847602,Flat,Flat,0.0030836321467242,1,0,1,0,0,0,0,0,Strong,Strong,1,8,2019,7
1.1199,1.12313,1.11773,1.11796,23272,0,0.75014785396149,0.0062907303399509,1.118166889056485,1.1165916935558464,1.1195991339284492,0.0032298428645125,1.1147543696316804,-0.0008918025077211,2.064416731494841,0,0,0,Sell,Moderate,0,0.0002365345919319,0.0041216453722336,0.0009416239539607,0.0023720869773522,0.0001883247907921,0.0007116260932056,-1.0,0,0.0,0,0,Flat,Flat,Flat,1.116369291063937,1.1137366367314845,Flat,Flat,0.0028550568243619,0,0,1,0,0,0,0,0,Strong,Strong,2,8,2019,7
1.11796,1.12231,1.11796,1.12001,16422,1,0.5242594930872669,0.0060319662946241,1.1191569303453144,1.1192988352910782,1.1221045870857291,0.0025054531572799,1.1183464073498093,-0.0007243897072326,0.6746450386967715,0,0,0,Flat,Weak,0,-0.0008918025077211,0.0032298428645125,0.0010467955776526,0.0021264123804473,0.0002093591155305,0.0006379237141342,-1.0,0,0.0,0,0,Flat,Flat,Flat,1.1195991339284492,1.1165916935558464,Flat,Flat,0.0027071417352317,0,0,0,0,0,0,0,0,Strong,Strong,3,8,2019,7
1.12001,1.12308,1.1162,1.12138,15039,1,0.8340178919601865,0.0061450374553409,1.1202891000357105,1.122036942583816,1.1247544061715495,0.0026498190858204,1.120779677542819,0.0001443659285405,0.3270190979148763,0,0,0,Flat,Strong,0,-0.0007243897072326,0.0025054531572799,0.0010375605959254,0.00192436019459,0.000207512119185,0.000577308058377,-1.0,1,0.0,0,0,Flat,Flat,Flat,1.1221045870857291,1.1192988352910782,Flat,Flat,0.0027381072927377,0,0,0,0,0,0,0,0,Strong,Strong,6,8,2019,7
1.12138,1.12285,1.117,1.11716,24507,0,0.988788569165561,0.0061056991279621,1.1198933656339354,1.1233977883858484,1.1256768085150175,0.0009224023434681,1.1242932049998156,-0.0017274167423522,-0.0550793279873775,0,0,0,Sell,Strong,1,0.0001443659285405,0.0026498190858204,0.0012595184412371,0.0017228664737679,0.0002519036882474,0.0005168599421303,-1.0,0,0.0,0,0,Flat,Flat,Flat,1.1247544061715495,1.122036942583816,Flat,Flat,0.0013608458020324,0,0,0,0,0,0,1,0,Weak,Strong,0,8,2019,7
1.11716,1.11908,1.11307,1.11392,18516,0,0.5899243479597921,0.0060929392442338,1.1181683199452146,1.1227192317096233,1.1234002766855693,-0.0022765318294484,1.126815074429742,-0.0031989341729166,0.2638875589895785,0,0,0,Sell,Weak,0,-0.0017274167423522,0.0009224023434681,0.0016936407206083,0.0020608760047336,0.0003387281441216,0.00061826280142,-1.0,0,-1.0,0,0,Bearish,Flat,Flat,1.1256768085150175,1.1233977883858484,Flat,Flat,-0.000678556676225,0,1,0,1,0,0,0,0,Strong,Strong,1,8,2019,7
1.11392,1.11584,1.10914,1.11099,24309,0,0.8863952113096782,0.0061738806783359,1.1155928204564345,1.120000243950877,1.1186415435804775,-0.0047587331050917,1.1257796432381153,-0.0024822012756433,0.1132758723900216,1,0,1,Sell,Strong,1,-0.0031989341729166,-0.0022765318294484,0.0018151966679617,0.0029992029382322,0.0003630393335923,0.0008997608814696,-1.0,0,-1.0,0,0,Bearish,Bearish,Bearish,1.1234002766855693,1.1227192317096233,Bearish,Bearish,-0.0027189877587463,0,1,0,1,0,0,0,0,Strong,Strong,2,8,2019,7
1.11099,1.11123,1.10665,1.10904,15586,0,0.6251400969171291,0.0059613632545578,1.1128167490840164,1.1163539170796912,1.113325816283465,-0.0053157272970125,1.121299407228984,-0.0005569941919207,-0.6260001945730832,1,0,1,Sell,Weak,0,-0.0024822012756433,-0.0047587331050917,0.0014942979669252,0.0037082940753928,0.000298859593385,0.0011124882226178,-1.0,0,-1.0,0,0,Bearish,Bearish,Bearish,1.1186415435804775,1.120000243950877,Flat,Flat,-0.0036463268711857,0,1,0,1,0,0,0,0,Strong,Strong,3,8,2019,7
1.10904,1.11139,1.10764,1.10782,10531,1,0.7483520403567546,0.0056665148206168,1.1103082919078902,1.1124487701996897,1.1087161699922312,-0.0046096462912337,1.1156306394290818,0.0007060810057788,-1.3715654864321298,0,0,0,Flat,Moderate,0,-0.0005569941919207,-0.0053157272970125,0.0013022206661261,0.0038327167187559,0.0002604441332252,0.0011498150156267,1.0,0,0.0,0,0,Flat,Flat,Flat,1.113325816283465,1.1163539170796912,Flat,Flat,-0.0039051468800015,0,0,0,1,0,0,0,0,Strong,Strong,6,8,2019,7
1.10782,1.11068,1.10657,1.11008,11445,2,0.8644410219621228,0.0054589795112012,1.109195067615396,1.109147633106917,1.105443822822658,-0.0032723471695732,1.1103523435770175,0.0013372991216604,-1.7796129903582374,0,0,0,Buy,Strong,1,0.0007060810057788,-0.0046096462912337,0.0014680751698,0.0035242173663635,0.00029361503396,0.001057265209909,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1087161699922312,1.1124487701996897,Flat,Flat,-0.0033011370927726,0,0,0,0,0,0,0,0,Strong,Strong,0,8,2019,7
1.11008,1.11072,1.10809,1.10845,9898,1,0.6729842502684762,0.005081782243041,1.1082970637981062,1.1064205830555236,1.1033108083098773,-0.0021330145127806,1.1065103300790482,0.0011393326567925,-1.5803622736233875,0,0,0,Flat,Weak,0,0.0013372991216604,-0.0032723471695732,0.0016056039443099,0.0031077074390904,0.0003211207888619,0.0009323122317271,1.0,0,0.0,0,0,Flat,Flat,Flat,1.105443822822658,1.109147633106917,Flat,Flat,-0.0027270500513933,0,0,0,0,0,0,0,0,Strong,Strong,1,8,2019,7
1.10845,1.11132,1.10637,1.10796,16385,1,0.8343250275787832,0.0050642112773022,1.107579231488128,1.1044994944761477,1.1020410982487594,-0.0012697100611178,1.1039456633404363,0.0008633044516628,-1.0752958399681418,0,0,0,Flat,Strong,0,0.0011393326567925,-0.0021330145127806,0.0016754219159717,0.0026774382919844,0.0003350843831943,0.0008032314875953,1.0,0,0.0,0,0,Flat,Flat,Flat,1.1033108083098773,1.1064205830555236,Flat,Flat,-0.0019210885793758,0,0,0,0,0,0,0,0,Strong,Strong,2,8,2019,7
1.10796,1.11532,1.10518,1.11434,23247,2,0.9960969452401124,0.0057409831069952,1.109049220773373,1.1045424834448223,1.1032760873814635,0.0012349891327041,1.1014236036824072,0.002504699193822,1.2147048403464604,0,0,0,Buy,Strong,1,0.0008633044516628,-0.0012697100611178,0.001938753111791,0.0023801930860261,0.0003877506223582,0.0007140579258078,1.0,0,1.0,0,0,Bullish,Flat,Flat,1.1020410982487594,1.1044994944761477,Flat,Flat,4.2988968674606554e-05,1,0,1,0,0,0,0,0,Strong,Strong,3,8,2019,7
1.11434,1.11641,1.10944,1.11002,25073,0,0.9582354383620324,0.0059048520260625,1.109518921624963,1.1056099661077448,1.1059944529745018,0.0027183655930382,1.1019169045849444,0.0014833764603341,2.447047579441924,0,1,1,Sell,Strong,1,0.002504699193822,0.0012349891327041,0.0019088797439888,0.0027403218694771,0.0003817759487977,0.0008220965608431,1.0,0,1.0,0,0,Bullish,Bullish,Bullish,1.1032760873814635,1.1045424834448223,Bullish,Bullish,0.0010674826629224,1,0,1,0,0,0,0,0,Strong,Strong,6,8,2019,7
1.11002,1.1116,1.10858,1.10902,14568,1,0.8302607162220562,0.0055202050892542,1.1093276861320005,1.1069298949252115,1.108081526306315,0.0020870733318132,1.104950916308595,-0.000631292261225,1.6059634421850089,0,1,1,Flat,Strong,0,0.0014833764603341,0.0027183655930382,0.0014814958648414,0.0030866304713912,0.0002962991729682,0.0009259891414173,-1.0,0,0.0,0,0,Flat,Bullish,Flat,1.1059944529745018,1.1056099661077448,Flat,Flat,0.0013199288174667,1,0,1,0,0,0,1,0,Weak,Strong,0,8,2019,7
